,Product Title,Product MRP,Discounted Price,Product Rating,Rating Count,Product Image URL
110,COOFANDY Men's Casual Henley Shirt Short Sleeve Band Collar Linen Shirt Summer Beach Hippie T-Shirts,"INR 2,767.00","INR 1,659.87",4.0,433,https://m.media-amazon.com/images/I/81aos5p7lxL._AC_UL320_.jpg
70,Women's Crewneck Slim Fitted Short Sleeve T-Shirt Stretchy Bodycon Basic Tee Tops,"INR 2,179.89","INR 1,665.74",4.3,"5,169",https://m.media-amazon.com/images/I/71MRmP+QWOL._AC_UL320_.jpg
121,EADINVE Women's Casual 3/4 Sleeve T-Shirts Round Neck Cute Tunic Tops Basic Tees Blouses Loose Fit Pullover,"INR 2,011.30","INR 1,675.80",4.0,"1,310",https://m.media-amazon.com/images/I/61hWqjIORkL._AC_UL320_.jpg
157,EADINVE Women's Casual 3/4 Sleeve T-Shirts Round Neck Cute Tunic Tops Basic Tees Blouses Loose Fit Pullover,"INR 2,011.30","INR 1,675.80",4.0,"1,310",https://m.media-amazon.com/images/I/61hWqjIORkL._AC_UL320_.jpg
45,WIHOLL Womens Short Sleeve V Neck Dolman Tops with Side Shirring Loose Fit Shirts,"INR 2,096.01","INR 1,676.64",4.3,"9,243",https://m.media-amazon.com/images/I/71zT9M8xl+L._AC_UL320_.jpg
61,MIHOLL Women's Short Sleeve V-Neck Shirts Loose Casual Tee T-Shirt,"INR 1,844.39","INR 1,676.64",4.3,"44,063",https://m.media-amazon.com/images/I/7161knhWDPL._AC_UL320_.jpg
90,WIHOLL Womens Short Sleeve V Neck Dolman Tops with Side Shirring Loose Fit Shirts,"INR 2,096.01","INR 1,676.64",4.3,"9,243",https://m.media-amazon.com/images/I/71zT9M8xl+L._AC_UL320_.jpg
127,WIHOLL Womens Short Sleeve V Neck Dolman Tops with Side Shirring Loose Fit Shirts,"INR 2,096.01","INR 1,676.64",4.3,"9,243",https://m.media-amazon.com/images/I/71zT9M8xl+L._AC_UL320_.jpg
140,"Beyond the Tee-Innovative T-Shirt Quilts: 9 Extraordinary Designs, Tips for Working with Ties & Other Clothing","INR 2,092.66","INR 1,735.35",4.7,43,https://m.media-amazon.com/images/I/91W6ZSYReBL._AC_UL320_.jpg
54,Under Armour Men's Sportstyle Left Chest Short Sleeve T-Shirt,"INR 2,096.85","INR 1,884.65",4.0,1,https://m.media-amazon.com/images/I/41OiPen1jZL._AC_UL320_.jpg
