,Product Title,Product MRP,Discounted Price,Product Image URL,Product URL,Product Rating,Rating Count
71,Back to School_Kidult T-shirt,Rs.1099,Rs.219,https://assets.myntassets.com/No image found,https://www.myntra.comtshirts/kook+n+keech+toons/kook-n-keech-toons-men-creamy-beige-pure-cotton-jerry-print-back-to-school-kidult-t-shirt/21440548/buy,4.3,148
72,Pack Of 2 Printed T-shirt,Rs.638,Rs.542,https://assets.myntassets.com/No image found,https://www.myntra.comtshirts/dollar+champion+kidswear/dollar-champion-kidswear-boys-pack-of-2-printed-t-shirt/30168060/buy,No rating found,No rating count found
73,Oversized T-shirt,Rs.1199,Rs.239,https://assets.myntassets.com/No image found,https://www.myntra.comtshirts/kook+n+keech/kook-n-keech-drop-shoulder-sleeves-oversized-pure-cotton-t-shirt/29853956/buy,4.3,208
74,Men Divide Regular Fit Polo,Rs.3499,Rs.1714,https://assets.myntassets.com/No image found,https://www.myntra.comtshirts/rare+rabbit/rare-rabbit-men-divide-polo-collar-slim-fit-cotton-t-shirt/23669104/buy,4.1,1.5k
75,Pack Of 2 Printed T-shirts,Rs.638,Rs.542,https://assets.myntassets.com/No image found,https://www.myntra.comtshirts/dollar+champion+kidswear/dollar-champion-kidswear-girls-pack-of-2-graphic-printed-t-shirts/30161427/buy,No rating found,No rating count found
76,Pack Of 3 Printed T-shirt,Rs.2245,Rs.606,https://assets.myntassets.com/No image found,https://www.myntra.comtshirts/yk+disney/yk-disney-boys-pack-of-3-mickey--friends-printed-t-shirt/19443992/buy,4.4,1.5k
77,Men Slim Fit Polo T-shirt,No MRP found,No discounted price found,https://assets.myntassets.com/No image found,https://www.myntra.comtshirts/u.s.+polo+assn./us-polo-assn-men-solid-slim-fit-polo-t-shirt/29441904/buy,4.6,14
78,Women Printed T-shirt,Rs.999,Rs.229,https://assets.myntassets.com/No image found,https://www.myntra.comtshirts/moda+rapido/moda-rapido-women-white-printed-extended-sleeves-t-shirt/15070870/buy,4.2,3.2k
79,Boys Printed Cotton T-shirt,No MRP found,No discounted price found,https://assets.myntassets.com/No image found,https://www.myntra.comtshirts/h%26m/hm-boys-printed-cotton-t-shirt/27427696/buy,4.4,326
80,Men Printed Polo T-shirt,No MRP found,No discounted price found,https://assets.myntassets.com/No image found,https://www.myntra.comtshirts/u.s.+polo+assn./us-polo-assn-men-typography-printed-slim-fit-polo-collar-t-shirt/30099472/buy,No rating found,No rating count found
81,Women Cotton Lounge T-Shirts,Rs.1049,Rs.629,https://assets.myntassets.com/No image found,https://www.myntra.comlounge-tshirts/kanvin/kanvin-women-printed-round-neck-short-sleeves-cotton-lounge-t-shirts/30219996/buy,No rating found,No rating count found
82,Girls Printed Cotton T-shirt,No MRP found,No discounted price found,https://assets.myntassets.com/No image found,https://www.myntra.comtshirts/pantaloons+junior/pantaloons-junior-girls-graphic-printed-round-neck-cotton-t-shirt/28488146/buy,No rating found,No rating count found
83,Relaxed Fit Pocket T-shirt,Rs.1399,Rs.279,https://assets.myntassets.com/No image found,https://www.myntra.comtshirts/here%26now/herenow-drop-shoulder-sleeves-pockets-relaxed-fit-t-shirt/27160002/buy,4.8,5
84,Printed Cotton Lounge T-Shirt,Rs.2999,Rs.899,https://assets.myntassets.com/No image found,https://www.myntra.comlounge-tshirts/9shines+label/9shines-label-printed-cotton-lounge-t-shirt/24880696/buy,4.6,25
85,Kids Printed Cotton T-shirt,Rs.499,Rs.399,https://assets.myntassets.com/No image found,https://www.myntra.comtshirts/be+awara/be-awara-kids-typography-printed-cotton-t-shirt/24740686/buy,4.6,112
