,Product Title,Product MRP,Discounted Price,Product Rating,Rating Count,Product Image URL
237,Men's Dry Fit Short Sleeve T-Shirt Crewneck Lightweight Tee Shirts for Men Workout Athletic Casual,"INR 1,592.77","INR 1,282.43",4.3,"1,641",https://m.media-amazon.com/images/I/9132CjtSCZL._AC_UL320_.jpg
10,Women's Vintage Floral T Shirt Boho Wildflower Graphic Loose Tees Short Sleeve Casual Tops,"INR 1,760.52","INR 1,341.15",4.4,378,https://m.media-amazon.com/images/I/81kZaGI4KmL._AC_UL320_.jpg
145,THE GYM PEOPLE Women's Short Sleeve Workout Shirts Breathable Yoga T-Shirts with Side Slits Athletic Tee Tops,"INR 1,676.64","INR 1,341.15",4.0,778,https://m.media-amazon.com/images/I/617YoUI5w7L._AC_UL320_.jpg
171,THE GYM PEOPLE Women's Short Sleeve Workout Shirts Breathable Yoga T-Shirts with Side Slits Athletic Tee Tops,"INR 1,676.64","INR 1,341.15",4.0,778,https://m.media-amazon.com/images/I/617YoUI5w7L._AC_UL320_.jpg
188,The T-Shirt Quilt: Design and Create Your Own Memory Quilt In One Weekend,"INR 1,508.89","INR 1,347.02",4.5,201,https://m.media-amazon.com/images/I/71ZvDqvkv1L._AC_UL320_.jpg
17,"Amazon Essentials Men's T-Shirt Regular-Fit Short-Sleeve Crewneck, Pack of 2","INR 1,643.93","INR 1,400.70",4.4,"1,596",https://m.media-amazon.com/images/I/91nXFnpBp5L._AC_UL320_.jpg
33,JMIERR Mens Muscle Slim T Shirt V-Neck Longline Henley Shirt Gym Workout Athletic Tee Shirts,"INR 1,760.52","INR 1,408.24",4.3,401,https://m.media-amazon.com/images/I/51MBTcTuooL._AC_UL320_.jpg
207,BALEAF Men's Running Workout Shirts Short Sleeve Athletic T-Shirt Quick Dry,"INR 2,179.89","INR 1,425.02",4.5,"5,741",https://m.media-amazon.com/images/I/61PijGS7LNL._AC_UL320_.jpg
214,BALEAF Men's Running Workout Shirts Short Sleeve Athletic T-Shirt Quick Dry,"INR 2,179.89","INR 1,425.02",4.5,"5,741",https://m.media-amazon.com/images/I/61PijGS7LNL._AC_UL320_.jpg
218,NORTHYARD Men's UPF 50+ Sun Protection Shirts Swim SPF UV Quick Dry Short Sleeve T-Shirts for Athletic Fishing Rash Guard,"INR 1,676.64","INR 1,425.02",4.5,807,https://m.media-amazon.com/images/I/71otIVGf7oL._AC_UL320_.jpg
55,Shaka Wear Men's T Shirt – 2 Pack 7 oz Max Heavyweight Cotton Short Sleeve Crewneck Tee Top Tshirts Regular Big Size S-7XL,"INR 1,534.89","INR 1,446.83",4.4,"2,162",https://m.media-amazon.com/images/I/61qFHEpGx2L._AC_UL320_.jpg
133,"Hanes Sport Performance Long Sleeve T-Shirt, Performance Athletic Shirt, 2-Pack","INR 1,535.73","INR 1,459.41",4.5,"65,493",https://m.media-amazon.com/images/I/61ZjfPNg51L._AC_UL320_.jpg
