Product Title,Product MRP,Discounted Price,Product Image URL,Product URL,Product Rating,Rating Count
Women Square Toe Block heels,Rs.1998,Rs.799,"https://assets.myntassets.com/https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/20468800/2022/10/20/0edbdd7c-5a6c-4ccd-a5d6-bf5a41105b7d1666216791813TokyoTalkiesWhiteStripedBlockPumps1.jpg",https://www.myntra.comheels/tokyo+talkies/tokyo-talkies-women-white-square-toe-block-heels-/20468800/buy,4,1.9k
Women High-Top Sneakers,Rs.3995,Rs.799,"https://assets.myntassets.com/https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21455700/2023/1/12/e311be6a-aa1f-45d4-9c5e-ec039b80009b1673521445185-AfroJack-Women-High-Top-Sneakers-7391673521444784-1.jpg",https://www.myntra.comcasual-shoes/afrojack/afrojack-women-high-top-sneakers/21455700/buy,3.7,864
Women Mesh Running Shoes,Rs.1099,Rs.824,"https://assets.myntassets.com/https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/24371340/2023/8/7/08f6f7d4-f467-4c21-86cb-95f3c7d55f021691382984780SparxWomenSportsShoes1.jpg",https://www.myntra.comsports-shoes/sparx/sparx-women-mesh-running-shoes/24371340/buy,4.5,66
Girls Ballerinas Flats,Rs.1999,Rs.859,"https://assets.myntassets.com/https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/11597312/2023/12/19/12ec74b7-d42f-4622-8e14-b33499ade8701702959181497-KazarMax-Girls-Pink--White-Printed-Slip-On-Sneakers-29317029-11.jpg",https://www.myntra.comflats/kazarmax/kazarmax-girls-conversational-printed-ballerinas/11597312/buy,4.5,2.6k
Women Running Shoes,Rs.1049,Rs.870,"https://assets.myntassets.com/https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/17657142/2022/3/28/c76408ce-fd73-404c-b6a4-046ab234655e1648472711710CampusWomenBlackSportsShoes1.jpg",https://www.myntra.comsports-shoes/campus/campus-women-black-mesh-running-shoes/17657142/buy,4.3,183
Women Colourblocked Sneakers,Rs.3999,Rs.879,"https://assets.myntassets.com/https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/29943299/2024/6/11/f6d6d1e2-6f58-4c13-aa71-403b10f5d3211718118532369HRXbyHrithikRoshanWomenColourblockedSneakers1.jpg",https://www.myntra.comcasual-shoes/hrx+by+hrithik+roshan/hrx-by-hrithik-roshan-women-white-colourblocked-round-toe-lightweight-sneakers/29943299/buy,4,72
Flatform Heel Mules,Rs.2295,Rs.895,"https://assets.myntassets.com/https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/23046210/2023/5/6/d3216451-f58a-4f4a-9bdc-e580a402ef3e1683350097084CatwalkAssortedEmbellishedFlatformMules1.jpg",https://www.myntra.comheels/catwalk/catwalk-woven-design-flatform-heel-mules/23046210/buy,4.2,5
Men Zoom Mesh Running Shoes,Rs.3299,Rs.899,"https://assets.myntassets.com/https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/24194960/2023/7/25/58a2948e-9f6f-4368-8d15-86efeeed60921690301300007SportsShoes1.jpg",https://www.myntra.comsports-shoes/hrx+by+hrithik+roshan/hrx-by-hrithik-roshan-men-white-zoom-mesh-running-shoes/24194960/buy,3.7,709
Women Running Sports Shoes,Rs.2999,Rs.929,"https://assets.myntassets.com/https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/25669484/2023/10/28/561fe13d-ae1d-4495-8f57-b0e61bba66a61698500240917SportsShoes1.jpg",https://www.myntra.comsports-shoes/hrx+by+hrithik+roshan/hrx-by-hrithik-roshan-women-pink-mesh-running-sports-shoes/25669484/buy,4.4,8k
Women Running Shoes,Rs.2999,Rs.929,"https://assets.myntassets.com/https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/24031396/2023/7/15/1e2fc064-de69-4926-a5a5-4e9f1df7a3ec1689363715334SportsShoes1.jpg",https://www.myntra.comsports-shoes/hrx+by+hrithik+roshan/hrx-by-hrithik-roshan-women-white-mesh-running-non-marking-shoes/24031396/buy,4.3,8.2k
