,Product Title,Product MRP,Discounted Price,Product Image URL,Product URL,Product Rating,Rating Count
228,Men Nubuck Horsebit Loafers,Rs.5990,Rs.1976,https://assets.myntassets.com/No image found,https://www.myntra.comcasual-shoes/ruosh/ruosh-men-nubuck-horsebit-loafers/22677042/buy,3.4,96
278,Men Nubuck Horsebit Loafers,Rs.5990,Rs.1976,https://assets.myntassets.com/No image found,https://www.myntra.comcasual-shoes/ruosh/ruosh-men-nubuck-horsebit-loafers/22677042/buy,3.4,96
328,Men Nubuck Horsebit Loafers,Rs.5990,Rs.1976,https://assets.myntassets.com/No image found,https://www.myntra.comcasual-shoes/ruosh/ruosh-men-nubuck-horsebit-loafers/22677042/buy,3.4,96
378,Men Nubuck Horsebit Loafers,Rs.5990,Rs.1976,https://assets.myntassets.com/No image found,https://www.myntra.comcasual-shoes/ruosh/ruosh-men-nubuck-horsebit-loafers/22677042/buy,3.4,96
21,Firebird Running Shoes,Rs.5499,Rs.1979,https://assets.myntassets.com/No image found,https://www.myntra.comsports-shoes/cultsport/cultsport-unisex-firebird-running-shoes/16557778/buy,4.3,384
108,Firebird Running Shoes,Rs.5499,Rs.1979,"https://assets.myntassets.com/https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/16557778/2023/6/7/4d89c724-d10a-4ffc-9c86-b18283bf64561686135913415-Cultsport-Unisex-Black-Mesh-RN03-Firebird-Running-Shoes-8391-1.jpg",https://www.myntra.comsports-shoes/cultsport/cultsport-unisex-firebird-running-shoes/16557778/buy,4.3,384
68,Women Carina 2.0 Sneakers,Rs.4999,Rs.1999,https://assets.myntassets.com/No image found,https://www.myntra.comcasual-shoes/puma/puma-women-carina-20-sneakers/29533736/buy,4.6,40
101,Women Smashic Sneakers,Rs.4499,Rs.2024,"https://assets.myntassets.com/https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21766806/2023/1/30/22d4308d-6dda-499d-881b-0489fd8e70d31675095260463PumaSmashicWomensSneakers6.jpg",https://www.myntra.comcasual-shoes/puma/puma-women-smashic-sneakers/21766806/buy,4.3,6.5k
361,Men Laufen Speed Running Shoes,Rs.4799,Rs.2063,https://assets.myntassets.com/No image found,https://www.myntra.comsports-shoes/adidas/adidas-men-woven-design-laufen-speed-running-shoes/26516504/buy,4.5,435
217,Men Zap-Run Running Shoes,Rs.4299,Rs.2149,https://assets.myntassets.com/No image found,https://www.myntra.comsports-shoes/adidas/adidas-men-zap-run-running-shoes/26516264/buy,4.4,220
93,Unisex Sports Shoes,Rs.4999,Rs.2149,https://assets.myntassets.com/No image found,https://www.myntra.comsports-shoes/puma/puma-unisex-smash-sprint-printed-sports-shoes/26931982/buy,4.2,3.1k
145,Unisex Sports Shoes,Rs.4999,Rs.2149,https://assets.myntassets.com/No image found,https://www.myntra.comsports-shoes/puma/puma-unisex-smash-sprint-indoor-sports-shoes/26931980/buy,4.2,3.2k
119,Men Suede Slip-On Sneakers,Rs.5990,Rs.2156,https://assets.myntassets.com/No image found,https://www.myntra.comcasual-shoes/ruosh/ruosh-men-suede-comfort-insole-denim-slip-on-sneakers/25763260/buy,4.2,57
149,Women Adelina Slip-On Sneakers,Rs.3999,Rs.2199,https://assets.myntassets.com/No image found,https://www.myntra.comcasual-shoes/puma/puma-women-adelina-slip-on-sneakers/23250854/buy,4.5,3k
71,Men Comfort Insole Sneakers,Rs.5990,Rs.2216,https://assets.myntassets.com/No image found,https://www.myntra.comcasual-shoes/ruosh/ruosh-men-textured-comfort-insole-contrast-sole-lace-ups-sneakers/26908154/buy,4,68
113,Men Comfort Insole Sneakers,Rs.5990,Rs.2216,https://assets.myntassets.com/No image found,https://www.myntra.comcasual-shoes/ruosh/ruosh-men-textured-comfort-insole-contrast-sole-lace-ups-sneakers/26908162/buy,4,68
128,Men Comfort Insole Sneakers,Rs.5990,Rs.2216,https://assets.myntassets.com/No image found,https://www.myntra.comcasual-shoes/ruosh/ruosh-men-textured-comfort-insole-contrast-sole-lace-ups-sneakers/26908156/buy,4,68
13,Women Flyknit Running Shoes,Rs.4999,Rs.2249,https://assets.myntassets.com/No image found,https://www.myntra.comsports-shoes/cultsport/cultsport-active-women-running-shoes/23840294/buy,4.4,107
216,Smashic Brand Logo Shoes,Rs.4499,Rs.2249,https://assets.myntassets.com/No image found,https://www.myntra.comcasual-shoes/puma/puma-smashic-brand-logo-printed-casual-sneakers-shoes/21767244/buy,4.2,17.4k
265,Men Coarse Sports Shoes,Rs.4999,Rs.2249,https://assets.myntassets.com/No image found,https://www.myntra.comsports-shoes/puma/puma-men-coarse-marking-textile-sports-shoes/22152296/buy,4.2,1.9k
266,Smashic Brand Logo Shoes,Rs.4499,Rs.2249,https://assets.myntassets.com/No image found,https://www.myntra.comcasual-shoes/puma/puma-smashic-brand-logo-printed-casual-sneakers-shoes/21767244/buy,4.2,17.4k
316,Smashic Brand Logo Shoes,Rs.4499,Rs.2249,https://assets.myntassets.com/No image found,https://www.myntra.comcasual-shoes/puma/puma-smashic-brand-logo-printed-casual-sneakers-shoes/21767244/buy,4.2,17.4k
366,Smashic Brand Logo Shoes,Rs.4499,Rs.2249,https://assets.myntassets.com/No image found,https://www.myntra.comcasual-shoes/puma/puma-smashic-brand-logo-printed-casual-sneakers-shoes/21767244/buy,4.2,17.4k
22,Men Running Shoes,Rs.5299,Rs.2384,https://assets.myntassets.com/No image found,https://www.myntra.comsports-shoes/adidas/adidas-men-textile-running-shoes/26516294/buy,4.3,581
209,Women GoRun 400 - Running Shoe,Rs.4499,Rs.2474,"https://assets.myntassets.com/https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/28730674/2024/7/12/a6501bd6-c060-49b2-ae30-c371c4e9c5b31720766669805-SKECHERS-SHOES-WOMEN-481720766669242-1.jpg",https://www.myntra.comsports-shoes/skechers/skechers-women--go-run-400---action--running-shoes/28730674/buy,4.1,18
54,Men 520 Running Shoes,Rs.4999,Rs.2499,"https://assets.myntassets.com/https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/29534344/2024/5/30/76260728-d3d0-427d-bb37-6eb30d1cd0241717062037868-New-Balance-520-Running-Shoes-3931717062037519-1.jpg",https://www.myntra.comsports-shoes/new+balance/new-balance-men-woven-design-520-running-shoes/29534344/buy,3.8,28
116,Men Nubuck Slip-On Sneakers,Rs.5990,Rs.2515,https://assets.myntassets.com/No image found,https://www.myntra.comcasual-shoes/ruosh/ruosh-men-nubuck-comfort-insole-basics-slip-on-sneakers/25763278/buy,4,50
237,Lace Ups Round Toe Sneakers,Rs.3799,Rs.2659,https://assets.myntassets.com/No image found,https://www.myntra.comcasual-shoes/u.s.+polo+assn./us-polo-assn-women-colourblocked-lace-ups-round-toe-pu-sneakers-cordela/30235000/buy,4.6,10
287,Lace Ups Round Toe Sneakers,Rs.3799,Rs.2659,https://assets.myntassets.com/No image found,https://www.myntra.comcasual-shoes/u.s.+polo+assn./us-polo-assn-women-colourblocked-lace-ups-round-toe-pu-sneakers-cordela/30235000/buy,4.6,10
337,Lace Ups Round Toe Sneakers,Rs.3799,Rs.2659,https://assets.myntassets.com/No image found,https://www.myntra.comcasual-shoes/u.s.+polo+assn./us-polo-assn-women-colourblocked-lace-ups-round-toe-pu-sneakers-cordela/30235000/buy,4.6,10
387,Lace Ups Round Toe Sneakers,Rs.3799,Rs.2659,https://assets.myntassets.com/No image found,https://www.myntra.comcasual-shoes/u.s.+polo+assn./us-polo-assn-women-colourblocked-lace-ups-round-toe-pu-sneakers-cordela/30235000/buy,4.6,10
86,Men Court Shatter Low Sneakers,Rs.5999,Rs.2699,https://assets.myntassets.com/No image found,https://www.myntra.comcasual-shoes/puma/puma-men-court-shatter-low-sneakers/27953916/buy,4.5,493
125,Men Turin 3 Sneakers,Rs.4799,Rs.2879,https://assets.myntassets.com/No image found,https://www.myntra.comcasual-shoes/puma/puma-men-white-turin-3-sneakers/16943192/buy,4.3,749
152,Girls Disney Princess Slip-On Sneakers,Rs.999,Rs.299,"https://assets.myntassets.com/https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/productimage/2019/10/21/17b94f02-ec7b-4293-bb44-664c13dd79101571651470759-1.jpg",https://www.myntra.comcasual-shoes/toothless/toothless-princess-girls-blue-disney-princess-slip-on-sneakers/10846934/buy,4.6,18
56,Men Lightweight Sneakers,Rs.5990,Rs.2995,"https://assets.myntassets.com/https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/28422708/2024/3/21/89ecf38c-94ba-499d-b835-ff78cd45d08e1711012669361RuoshMenTexturedLeatherSneakers1.jpg",https://www.myntra.comcasual-shoes/ruosh/ruosh-men-lightweight-comfort-insole-contrast-sole-textured-leather-sneakers/28422708/buy,4.2,10
201,Men Lightweight Sneakers,Rs.5990,Rs.2995,"https://assets.myntassets.com/https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/28422712/2024/3/21/eef0f3f3-f5f3-4c98-8f40-5458bb5f697b1711014897800RuoshMenLeatherSneakers3.jpg",https://www.myntra.comcasual-shoes/ruosh/ruosh-men-lightweight-comfort-insole-contrast-sole-textured-leather-sneakers/28422712/buy,4.2,10
251,Men Lightweight Sneakers,Rs.5990,Rs.2995,"https://assets.myntassets.com/https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/28422712/2024/3/21/65712abf-a714-4c98-bed4-e74d59ebd5ff1711014897674RuoshMenLeatherSneakers7.jpg",https://www.myntra.comcasual-shoes/ruosh/ruosh-men-lightweight-comfort-insole-contrast-sole-textured-leather-sneakers/28422712/buy,4.2,10
301,Men Lightweight Sneakers,Rs.5990,Rs.2995,"https://assets.myntassets.com/https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/28422712/2024/3/21/8f3778cb-978d-45c5-aa98-b378be09ba741711014897652RuoshMenLeatherSneakers1.jpg",https://www.myntra.comcasual-shoes/ruosh/ruosh-men-lightweight-comfort-insole-contrast-sole-textured-leather-sneakers/28422712/buy,4.2,10
351,Men Lightweight Sneakers,Rs.5990,Rs.2995,"https://assets.myntassets.com/https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/28422712/2024/3/21/edbaacf0-213a-4772-815e-909c5c556f681711014897749RuoshMenLeatherSneakers6.jpg",https://www.myntra.comcasual-shoes/ruosh/ruosh-men-lightweight-comfort-insole-contrast-sole-textured-leather-sneakers/28422712/buy,4.2,10
146,Men Leather Regular Boots,Rs.5990,Rs.2995,https://assets.myntassets.com/No image found,https://www.myntra.comboots/ruosh/ruosh-men-textured-perforated-leather-regular-boots/21891324/buy,4.1,66
59,Men Leather Slip-On Sneakers,Rs.5990,Rs.2995,"https://assets.myntassets.com/https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/28422724/2024/3/21/4fce8874-ce7b-4827-8f81-07d879ef1bc91711024701928RuoshMenLeatherSlip-OnSneakers1.jpg",https://www.myntra.comcasual-shoes/ruosh/ruosh-men-leather-lightweight-slip-on-sneakers/28422724/buy,3.7,29
17,Men Walking High-Top Shoes,Rs.5999,Rs.2999,https://assets.myntassets.com/No image found,https://www.myntra.comsports-shoes/fila/fila-men-lifestyle-shoes-walking-velcro-detail-high-top-shoes/27197262/buy,4.8,13
255,Women Downshifter 11 Running,Rs.3995,Rs.3116,"https://assets.myntassets.com/https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/15384862/2023/12/26/a352bcd2-e3c1-4e85-bf89-b424cf73e9b21703584454027NikeWomenBlackDownshifter11RunningShoes1.jpg",https://www.myntra.comsports-shoes/nike/nike-women-black-downshifter-11-running-shoes/15384862/buy,4.4,4.6k
25,Men Cricket Shoes,Rs.4999,Rs.3149,https://assets.myntassets.com/No image found,https://www.myntra.comsports-shoes/puma/puma-men-white-cricket-shoes/19150510/buy,4.3,899
131,Unisex Perforated Sneakers,Rs.5999,Rs.3299,https://assets.myntassets.com/No image found,https://www.myntra.comcasual-shoes/puma/puma-unisex-perforated-sneakers/24098434/buy,4.6,157
219,Unisex Caven 2.0 Sneakers,Rs.5999,Rs.3599,https://assets.myntassets.com/No image found,https://www.myntra.comcasual-shoes/puma/puma-unisex-perforated-caven-20-sneakers/30035021/buy,4.8,5
269,Unisex Caven 2.0 Sneakers,Rs.5999,Rs.3599,https://assets.myntassets.com/No image found,https://www.myntra.comcasual-shoes/puma/puma-unisex-perforated-caven-20-sneakers/30035021/buy,4.8,5
319,Unisex Caven 2.0 Sneakers,Rs.5999,Rs.3599,https://assets.myntassets.com/No image found,https://www.myntra.comcasual-shoes/puma/puma-unisex-perforated-caven-20-sneakers/30035021/buy,4.8,5
369,Unisex Caven 2.0 Sneakers,Rs.5999,Rs.3599,https://assets.myntassets.com/No image found,https://www.myntra.comcasual-shoes/puma/puma-unisex-perforated-caven-20-sneakers/30035021/buy,4.8,5
74,Women Cilia Mode Sneakers,Rs.5999,Rs.3599,https://assets.myntassets.com/No image found,https://www.myntra.comcasual-shoes/puma/puma-women-cilia-mode-coquette-sneakers/30250104/buy,4.3,6
137,Leather Chelsea Boots,Rs.6999,Rs.3849,https://assets.myntassets.com/No image found,https://www.myntra.comboots/arrow/arrow-leather-chelsea-boots/27928630/buy,4.1,58
104,Unisex Leather Sneakers,Rs.6499,Rs.3899,"https://assets.myntassets.com/https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/30035014/2024/8/1/008be267-3a02-457e-a5ae-d4ad69206abf1722495581823-R78-Year-Of-Sports-Unisex-Sneakers-8501722495581486-1.jpg",https://www.myntra.comcasual-shoes/puma/puma-unisex-r78-year-of-sports-colourblocked-leather-sneakers/30035014/buy,4.6,7
342,Women SOFTRIDE Sophia 2 Star,Rs.6499,Rs.3899,https://assets.myntassets.com/No image found,https://www.myntra.comsports-shoes/puma/puma-women-softride-sophia-2-star-running-shoes/27781352/buy,4.4,23
134,Women Leather Sneakers,Rs.6999,Rs.4199,https://assets.myntassets.com/No image found,https://www.myntra.comcasual-shoes/puma/puma-women-karmen-rebelle-leather-sneakers/24095388/buy,4.3,92
311,Pointed Toe Ballerinas,Rs.1999,Rs.459,https://assets.myntassets.com/No image found,https://www.myntra.comflats/denill/denill-colourblocked-pointed-toe-ballerinas-/27360788/buy,4.2,182
111,Girls Printed Ballerinas,Rs.690,Rs.483,https://assets.myntassets.com/No image found,https://www.myntra.comflats/lil+lollipop/lil-lollipop-girls-printed-ballerinas-/26165708/buy,4,15
365,Women Ballerinas Flats,Rs.1499,Rs.494,https://assets.myntassets.com/No image found,https://www.myntra.comflats/anouk/anouk-women-textured-transparent-ballerinas-flats/30218639/buy,3.7,20
