,Product Title,Product MRP,Discounted Price,Product Image URL,Product URL,Product Rating,Rating Count
208,Women Round Toe Loafers,Rs.1999,Rs.699,"https://assets.myntassets.com/https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/22220910/2023/7/29/e4ce5555-2f94-4f12-8d66-021f0c17a40c1690613936727-Shoetopia-Women-Round-Toe-Slip-On-Loafers-411690613936603-7.jpg",https://www.myntra.comcasual-shoes/shoetopia/shoetopia-women-round-toe-slip-on-loafers/22220910/buy,4.4,1.5k
355,Open Toe Block Heels,Rs.1999,Rs.699,"https://assets.myntassets.com/https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/27192288/2024/1/25/5f3bd940-91ce-4e4f-8ea3-50cc0281d64f1706178030819DressBerryBlockPumpswithBuckles1.jpg",https://www.myntra.comheels/dressberry/dressberry-white-open-toe-block-heels/27192288/buy,3.9,773
7,Men Formal Slip-On Shoes,Rs.2770,Rs.747,"https://assets.myntassets.com/https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/27527014/2024/2/12/d1d9d7aa-f847-4363-b4e8-5f970effc0f11707714563049HERENOWMenFormalShoes1.jpg",https://www.myntra.comformal-shoes/here%26now/herenow-men-formal-slip-on-shoes/27527014/buy,3.1,240
55,Men Formal Slip-On Shoes,Rs.2770,Rs.747,"https://assets.myntassets.com/https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/27527014/2024/2/12/d1d9d7aa-f847-4363-b4e8-5f970effc0f11707714563049HERENOWMenFormalShoes1.jpg",https://www.myntra.comformal-shoes/here%26now/herenow-men-formal-slip-on-shoes/27527014/buy,3.1,240
51,Women Square Toe Block heels,Rs.1998,Rs.799,"https://assets.myntassets.com/https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/20468800/2022/10/20/0edbdd7c-5a6c-4ccd-a5d6-bf5a41105b7d1666216791813TokyoTalkiesWhiteStripedBlockPumps1.jpg",https://www.myntra.comheels/tokyo+talkies/tokyo-talkies-women-white-square-toe-block-heels-/20468800/buy,4,1.9k
252,Women High-Top Sneakers,Rs.3995,Rs.799,"https://assets.myntassets.com/https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/21455700/2023/1/12/e311be6a-aa1f-45d4-9c5e-ec039b80009b1673521445185-AfroJack-Women-High-Top-Sneakers-7391673521444784-1.jpg",https://www.myntra.comcasual-shoes/afrojack/afrojack-women-high-top-sneakers/21455700/buy,3.7,864
308,Girls Lightweight Sneakers,Rs.1999,Rs.799,"https://assets.myntassets.com/https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/24581446/2023/8/21/3f259dd7-1680-433a-97ec-570c7e7230081692629631613ShoetopiaGirlsBlackSneakers1.jpg",https://www.myntra.comcasual-shoes/shoetopia/shoetopia-girls-lace-up-lightweight-sneakers/24581446/buy,3.6,8
0,Women Lace-Ups Running Shoes,Rs.899,Rs.800,"https://assets.myntassets.com/https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/30018658/2024/7/10/2f454441-b234-4c95-8901-f6547f6917fa1720623600883ABROSWomenLace-UpsAirTechnologyRunningShoes1.jpg",https://www.myntra.comsports-shoes/abros/abros-women-lace-ups-air-technology-running-shoes/30018658/buy,4,5
5,Men Mesh Running Shoes,Rs.1099,Rs.824,"https://assets.myntassets.com/https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/13375844/2022/1/5/7937348d-3e16-4a76-93de-dc67c26228e81641356300688-Sparx-Men-Black-Mesh-Running-Shoes-2541641356300278-1.jpg",https://www.myntra.comsports-shoes/sparx/sparx-men-black-mesh-running-shoes/13375844/buy,4.1,1.4k
157,Girls Ballerinas Flats,Rs.1999,Rs.859,"https://assets.myntassets.com/https://assets.myntassets.com/dpr_2,q_60,w_210,c_limit,fl_progressive/assets/images/11597312/2023/12/19/12ec74b7-d42f-4622-8e14-b33499ade8701702959181497-KazarMax-Girls-Pink--White-Printed-Slip-On-Sneakers-29317029-11.jpg",https://www.myntra.comflats/kazarmax/kazarmax-girls-conversational-printed-ballerinas/11597312/buy,4.5,2.6k
